time,type,position_id,entry_time,entry_price,exit_price,btc_sold,gross_usd,fee,net_usd,pnl,remaining_cash,reason
2026-01-06 00:00:00+00:00,dca,dca_20251218000000_16,2025-12-18 00:00:00+00:00,85460.02,93722.01,0.0109590718560562,1027.1062420840178,1.0271062420840178,1026.0791358419337,89.51663584193363,94495.24365228158,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20250922000000_2,2025-09-22 00:00:00+00:00,112736.59,96955.16,0.00041537645408646837,40.2728905661862,0.0402728905661862,40.23261767562001,-6.595507324379994,90535.4762699572,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20250925000000_3,2025-09-25 00:00:00+00:00,109035.72,96955.16,0.00042947508394496764,41.63982547989777,0.04163982547989777,41.598185654417875,-5.22993934558211,90577.07445561163,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251017000000_5,2025-10-17 00:00:00+00:00,106463.3,96955.16,0.0026391136663995946,255.87568778395934,0.25587568778395936,255.61981209617537,-25.348937903824577,90832.6942677078,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251101000000_6,2025-11-01 00:00:00+00:00,110052.25,96955.16,0.005106097331040484,495.0624837066031,0.4950624837066031,494.5674212228965,-67.37007877710363,91327.2616889307,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251103000000_7,2025-11-03 00:00:00+00:00,106557.98,96955.16,0.005273537467583375,511.29666893554094,0.5112966689355409,510.7853722666054,-51.15212773339448,91838.0470611973,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251104000000_8,2025-11-04 00:00:00+00:00,101468.15,96955.16,0.005538067856760964,536.9442551431164,0.5369442551431164,536.4073108879733,-25.530189112026733,92374.45437208527,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251112000000_9,2025-11-12 00:00:00+00:00,101639.01,96955.16,0.0023036492090979643,223.35067765196658,0.2233506776519666,223.1273269743146,-11.013298025685458,92597.58169905958,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251114000000_10,2025-11-14 00:00:00+00:00,94503.96,96955.16,0.002477574749248602,240.2136562253581,0.24021365622535812,239.97344256913274,5.8328175691328,92837.5551416287,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251117000000_11,2025-11-17 00:00:00+00:00,92100.6,96955.16,0.002542226923603103,246.48201813424666,0.24648201813424667,246.2355361161124,12.094911116112428,93083.79067774482,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251120000000_12,2025-11-20 00:00:00+00:00,86536.88,96955.16,0.002705674447703684,262.3290989850223,0.2623290989850223,262.06676988603726,27.926144886037264,93345.85744763086,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251201000000_13,2025-12-01 00:00:00+00:00,86282.36,96955.16,0.0032563869370286127,315.7235165015191,0.3157235165015191,315.4077929850176,34.439042985017466,93661.26524061587,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251205000000_14,2025-12-05 00:00:00+00:00,89345.29,96955.16,0.0026206263922810037,254.0832511638275,0.2540832511638275,253.82916791266368,19.68854291266365,93915.09440852854,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251214000000_15,2025-12-14 00:00:00+00:00,88171.61,96955.16,0.004779918672234747,463.4377796535075,0.4634377796535075,462.974341873854,41.52121687385403,94378.0687504024,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20251218000000_16,2025-12-18 00:00:00+00:00,85460.02,96955.16,0.0027397679640140497,265.63464131385643,0.26563464131385645,265.3690066725426,31.22838167254261,94643.43775707493,dca_overheated_rsi_trim
2026-01-14 00:00:00+00:00,dca,dca_20260108000000_17,2026-01-08 00:00:00+00:00,91026.0,96955.16,0.032924658888669175,3192.215570496342,3.192215570496342,3189.0233549258455,192.02335492584507,97832.46111200078,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20250922000000_2,2025-09-22 00:00:00+00:00,112736.59,72997.88,0.00010384411352161709,7.580400137557382,0.007580400137557382,7.572819737419825,-4.134211512580177,64590.033931738195,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20250925000000_3,2025-09-25 00:00:00+00:00,109035.72,72997.88,0.00010736877098624191,7.837692660201169,0.007837692660201168,7.829854967540967,-3.877176282459029,64597.86378670573,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251017000000_5,2025-10-17 00:00:00+00:00,106463.3,72997.88,0.0006597784165998986,48.162425681549415,0.048162425681549416,48.11426325586787,-22.127924244132117,64645.9780499616,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251101000000_6,2025-11-01 00:00:00+00:00,110052.25,72997.88,0.001276524332760121,93.18357005990337,0.09318357005990338,93.09038648984347,-47.39398851015656,64739.068436451445,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251103000000_7,2025-11-03 00:00:00+00:00,106557.98,72997.88,0.0013183843668958437,96.23926380853878,0.09623926380853878,96.14302454473024,-44.34135045526973,64835.21146099618,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251104000000_8,2025-11-04 00:00:00+00:00,101468.15,72997.88,0.001384516964190241,101.06680320992352,0.10106680320992352,100.9657364067136,-39.5186385932864,64936.177197402896,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251112000000_9,2025-11-12 00:00:00+00:00,101639.01,72997.88,0.0005759123022744911,42.04037713195703,0.04204037713195703,41.998336754825075,-16.53681949517494,64978.17553415772,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251114000000_10,2025-11-14 00:00:00+00:00,94503.96,72997.88,0.0006193936873121505,45.21442605916989,0.045214426059169886,45.16921163311072,-13.365944616889266,65023.34474579083,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251117000000_11,2025-11-17 00:00:00+00:00,92100.6,72997.88,0.0006355567309007758,46.39429397548712,0.046394293975487125,46.347899681511635,-12.187256568488358,65069.69264547234,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251120000000_12,2025-11-20 00:00:00+00:00,86536.88,72997.88,0.000676418611925921,49.37712466313495,0.04937712466313495,49.32774753847181,-9.207408711528188,65119.02039301082,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251201000000_13,2025-12-01 00:00:00+00:00,86282.36,72997.88,0.0008140967342571532,59.42733571569556,0.05942733571569556,59.367908379979866,-10.874279120020162,65178.3883013908,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251205000000_14,2025-12-05 00:00:00+00:00,89345.29,72997.88,0.0006551565980702509,47.82504272714041,0.047825042727140415,47.77721768441327,-10.757938565586734,65226.16551907521,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251214000000_15,2025-12-14 00:00:00+00:00,88171.61,72997.88,0.0011949796680586868,87.23098241138786,0.08723098241138785,87.14375142897647,-18.219529821023514,65313.30927050419,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20251218000000_16,2025-12-18 00:00:00+00:00,85460.02,72997.88,0.0006849419910035124,49.99931326623548,0.04999931326623548,49.94931395296925,-8.585842297030744,65363.25858445716,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260108000000_17,2026-01-08 00:00:00+00:00,91026.0,72997.88,0.008231164722167292,600.8575746490013,0.6008575746490014,600.2567170743523,-148.99328292564758,65963.51530153152,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260118000000_18,2026-01-18 00:00:00+00:00,93633.53,72997.88,0.024005823554873986,1752.3742271598649,1.7523742271598648,1750.621852932705,-497.128147067295,67714.13715446422,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260120000000_19,2026-01-20 00:00:00+00:00,88310.6,72997.88,0.012726388451669448,928.9993770283522,0.9289993770283522,928.0703776513238,-195.80462234867616,68642.20753211554,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260125000000_20,2026-01-25 00:00:00+00:00,86561.94,72997.88,0.025966954991997637,1895.5326644712445,1.8955326644712445,1893.6371318067734,-354.11286819322663,70535.84466392231,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260129000000_21,2026-01-29 00:00:00+00:00,84513.2,72997.88,0.013298218503145071,970.7417585063636,0.9707417585063636,969.7710167478572,-154.10398325214283,71505.61568067016,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260131000000_22,2026-01-31 00:00:00+00:00,78648.0,72997.88,0.011908281202319192,869.2792822131522,0.8692792822131522,868.4100029309391,-68.15249706906081,72374.0256836011,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260203000000_23,2026-02-03 00:00:00+00:00,75661.49,72997.88,0.012378324825482553,903.5914702115964,0.9035914702115965,902.6878787413848,-33.87462125861521,73276.71356234248,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260204000000_24,2026-02-04 00:00:00+00:00,72998.0,72997.88,0.012829974793829968,936.5609604030248,0.9365609604030247,935.6243994426218,-0.9381005573782204,74212.3379617851,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260205000000_25,2026-02-05 00:00:00+00:00,62791.0,72997.88,0.014915553184373556,1088.8037614865189,1.088803761486519,1087.7149577250323,151.15245772503226,75300.05291951014,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260211000000_26,2026-02-11 00:00:00+00:00,67024.93,72997.88,0.013973345440271255,1020.0245936474684,1.0200245936474683,1019.0045690538209,82.44206905382089,76319.05748856397,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260217000000_27,2026-02-17 00:00:00+00:00,67466.7,72997.88,0.013881848378533412,1013.3455021143766,1.0133455021143767,1012.3321566122622,75.76965661226211,77331.38964517623,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260223000000_28,2026-02-23 00:00:00+00:00,64625.78,72997.88,0.014492088141914883,1057.8917111329256,1.0578917111329256,1056.8338194217927,120.27131942179267,78388.22346459802,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260227000000_29,2026-02-27 00:00:00+00:00,65859.94,72997.88,0.01706462228784296,1245.681250013286,1.2456812500132861,1244.4355687632726,120.56056876327261,79632.6590333613,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260306000000_30,2026-03-06 00:00:00+00:00,68108.24,72997.88,0.016501307330801677,1204.5604523769812,1.2045604523769813,1203.3558919246043,79.48089192460407,80836.0149252859,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260308000000_31,2026-03-08 00:00:00+00:00,65970.56,72997.88,0.01419667348587006,1036.3270675207243,1.0363270675207243,1035.2907404532036,98.72824045320374,81871.3056657391,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260318000000_32,2026-03-18 00:00:00+00:00,71245.02,72997.88,0.0315495735701948,2303.0519855282514,2.3030519855282514,2300.748933542723,52.99893354272308,84172.05459928182,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260321000000_33,2026-03-21 00:00:00+00:00,68912.02,72997.88,0.032617676858115605,2381.0212611675,2.3810212611675,2378.6402399063327,130.89023990633268,86550.69483918816,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260326000000_34,2026-03-26 00:00:00+00:00,68769.02,72997.88,0.032685502861608325,2385.9724156313414,2.3859724156313415,2383.58644321571,135.83644321570955,88934.28128240387,dca_overheated_rsi_trim
2026-04-10 00:00:00+00:00,dca,dca_20260327000000_35,2026-03-27 00:00:00+00:00,66353.34,72997.88,0.02540659596035407,1854.6276431224114,1.8546276431224116,1852.773015479289,166.9605154792887,90787.05429788317,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20250922000000_2,2025-09-22 00:00:00+00:00,112736.59,73086.0,2.5961028380404273e-05,1.8973877202102267,0.0018973877202102267,1.8954903324900165,-1.031267480009984,90788.94978821566,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20250925000000_3,2025-09-25 00:00:00+00:00,109035.72,73086.0,2.6842192746560477e-05,1.961788499075119,0.0019617884990751192,1.959826710576044,-0.966931101923955,90790.90961492623,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251017000000_5,2025-10-17 00:00:00+00:00,106463.3,73086.0,0.00016494460414997466,12.055141338905049,0.012055141338905048,12.043086197566144,-5.517460677433853,90802.9527011238,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251101000000_6,2025-11-01 00:00:00+00:00,110052.25,73086.0,0.0003191310831900302,23.324014346026548,0.023324014346026548,23.30069033168052,-11.820403418319486,90826.25339145548,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251103000000_7,2025-11-03 00:00:00+00:00,106557.98,73086.0,0.0003295960917239609,24.08885995973741,0.024088859959737408,24.064771099777673,-11.05632265022232,90850.31816255525,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251104000000_8,2025-11-04 00:00:00+00:00,101468.15,73086.0,0.00034612924104756025,25.29720171120199,0.025297201711201988,25.27190450949079,-9.849189240509212,90875.59006706474,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251112000000_9,2025-11-12 00:00:00+00:00,101639.01,73086.0,0.00014397807556862277,10.522781631008364,0.010522781631008364,10.512258849377355,-4.121530213122648,90886.10232591412,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251114000000_10,2025-11-14 00:00:00+00:00,94503.96,73086.0,0.00015484842182803763,11.317251757723959,0.011317251757723959,11.305934505966235,-3.3278545565337616,90897.40826042008,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251117000000_11,2025-11-17 00:00:00+00:00,92100.6,73086.0,0.00015888918272519395,11.612574808653525,0.011612574808653525,11.600962233844871,-3.0328268286551268,90909.00922265393,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251120000000_12,2025-11-20 00:00:00+00:00,86536.88,73086.0,0.00016910465298148025,12.359182667804465,0.012359182667804464,12.34682348513666,-2.2869655773633397,90921.35604613906,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251201000000_13,2025-12-01 00:00:00+00:00,86282.36,73086.0,0.0002035241835642883,14.874768479979574,0.014874768479979573,14.859893711499595,-2.7006531635004123,90936.21593985056,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251205000000_14,2025-12-05 00:00:00+00:00,89345.29,73086.0,0.00016378914951756273,11.97069378164059,0.01197069378164059,11.95872308785895,-2.6750659746410523,90948.17466293841,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251214000000_15,2025-12-14 00:00:00+00:00,88171.61,73086.0,0.0002987449170146717,21.834071004934295,0.021834071004934296,21.81223693392936,-4.528583378570637,90969.98689987234,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20251218000000_16,2025-12-18 00:00:00+00:00,85460.02,73086.0,0.0001712354977508781,12.514917588620678,0.012514917588620679,12.502402671032057,-2.1313863914679416,90982.48930254337,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260108000000_17,2026-01-08 00:00:00+00:00,91026.0,73086.0,0.002057791180541823,150.39572622107968,0.1503957262210797,150.2453304948586,-37.06716950514138,91132.73463303823,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260118000000_18,2026-01-18 00:00:00+00:00,93633.53,73086.0,0.0060014558887184965,438.62240508288005,0.4386224050828801,438.1837826777972,-123.75371732220282,91570.91841571602,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260120000000_19,2026-01-20 00:00:00+00:00,88310.6,73086.0,0.003181597112917362,232.53020659467833,0.23253020659467835,232.29767638808366,-48.67107361191634,91803.2160921041,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260125000000_20,2026-01-25 00:00:00+00:00,86561.94,73086.0,0.006491738747999408,474.4552181362847,0.4744552181362847,473.98076291814846,-87.95673708185143,92277.19685502225,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260129000000_21,2026-01-29 00:00:00+00:00,84513.2,73086.0,0.003324554625786268,242.97839938021517,0.24297839938021518,242.73542098083496,-38.23332901916504,92519.93227600309,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260131000000_22,2026-01-31 00:00:00+00:00,78648.0,73086.0,0.002977070300579799,217.5821599881752,0.2175821599881752,217.364577828187,-16.77604717181302,92737.29685383129,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260203000000_23,2026-02-03 00:00:00+00:00,75661.49,73086.0,0.0030945812063706392,226.17056204880453,0.22617056204880454,225.94439148675573,-8.196233513244351,92963.24124531804,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260204000000_24,2026-02-04 00:00:00+00:00,72998.0,73086.0,0.003207493698457492,234.42288444546426,0.23442288444546427,234.1884615610188,0.04783656101881206,93197.42970687906,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260205000000_25,2026-02-05 00:00:00+00:00,62791.0,73086.0,0.003728888296093389,272.5295300082814,0.27252953000828145,272.25700047827314,38.11637547827314,93469.68670735734,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260211000000_26,2026-02-11 00:00:00+00:00,67024.93,73086.0,0.0034933363600678138,255.31398121191623,0.25531398121191623,255.05866723070432,20.918042230704316,93724.74537458805,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260217000000_27,2026-02-17 00:00:00+00:00,67466.7,73086.0,0.003470462094633353,253.64219264837322,0.25364219264837323,253.38855045572484,19.24792545572481,93978.13392504377,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260223000000_28,2026-02-23 00:00:00+00:00,64625.78,73086.0,0.0036230220354787207,264.7921884849978,0.2647921884849978,264.5273962965128,30.38677129651279,94242.66132134029,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260227000000_29,2026-02-27 00:00:00+00:00,65859.94,73086.0,0.00426615557196074,311.7962461323226,0.3117962461323226,311.4844498861903,30.515699886190305,94554.14577122648,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260306000000_30,2026-03-06 00:00:00+00:00,68108.24,73086.0,0.00412532683270042,301.5036368947429,0.3015036368947429,301.2021332578482,20.23338325784806,94855.34790448433,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260308000000_31,2026-03-08 00:00:00+00:00,65970.56,73086.0,0.0035491683714675157,259.39451959707486,0.2593945195970749,259.13512507747777,24.99450007747774,95114.4830295618,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260318000000_32,2026-03-18 00:00:00+00:00,71245.02,73086.0,0.007887393392548701,576.4580334878144,0.5764580334878144,575.8815754543266,13.94407545432648,95690.36460501613,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260321000000_33,2026-03-21 00:00:00+00:00,68912.02,73086.0,0.008154419214528903,595.9738827130594,0.5959738827130594,595.3779088303463,33.4404088303462,96285.74251384648,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260326000000_34,2026-03-26 00:00:00+00:00,68769.02,73086.0,0.00817137571540208,597.2131655358763,0.5972131655358763,596.6159523703404,34.67845237034055,96882.35846621681,dca_overheated_rsi_trim
2026-04-11 00:00:00+00:00,dca,dca_20260327000000_35,2026-03-27 00:00:00+00:00,66353.34,73086.0,0.006351648990088516,464.2166180896093,0.46421661808960935,463.7524014715197,42.29927647151982,97346.11086768833,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20250922000000_2,2025-09-22 00:00:00+00:00,112736.59,75163.09,6.490257095101068e-06,0.4878277781622201,0.00048782777816222013,0.4873399503840579,-0.2443495027409422,94346.59820763872,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20250925000000_3,2025-09-25 00:00:00+00:00,109035.72,75163.09,6.710548186640119e-06,0.504385537301768,0.0005043855373017681,0.5038811517644662,-0.22780830136053354,94347.10208879047,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251017000000_5,2025-10-17 00:00:00+00:00,106463.3,75163.09,4.1236151037493665e-05,3.0994365316847294,0.0030994365316847293,3.0963370951530447,-1.2937996235969544,94350.19842588562,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251101000000_6,2025-11-01 00:00:00+00:00,110052.25,75163.09,7.978277079750756e-05,5.996719581902432,0.005996719581902432,5.9907228623205295,-2.7895505751794722,94356.18914874794,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251103000000_7,2025-11-03 00:00:00+00:00,106557.98,75163.09,8.239902293099023e-05,6.1933651764740825,0.006193365176474083,6.187171811297608,-2.5931016262023903,94362.37632055924,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251104000000_8,2025-11-04 00:00:00+00:00,101468.15,75163.09,8.653231026189006e-05,6.504035824122366,0.006504035824122366,6.497531788298244,-2.282741649201756,94368.87385234753,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251112000000_9,2025-11-12 00:00:00+00:00,101639.01,75163.09,3.599451889215569e-05,2.7054592629977985,0.0027054592629977984,2.702753803734801,-0.9556934618902,94371.57660615127,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251114000000_10,2025-11-14 00:00:00+00:00,94503.96,75163.09,3.871210545700941e-05,2.9097214665546893,0.0029097214665546895,2.9068117450881346,-0.7516355205368646,94374.48341789636,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251117000000_11,2025-11-17 00:00:00+00:00,92100.6,75163.09,3.972229568129849e-05,2.985650485300049,0.002985650485300049,2.982664834814749,-0.6757824308102505,94377.46608273117,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251120000000_12,2025-11-20 00:00:00+00:00,86536.88,75163.09,4.227616324537006e-05,3.177607062866442,0.003177607062866442,3.1744294558035753,-0.4840178098214247,94380.64051218698,dca_overheated_rsi_trim
2026-04-16 00:00:00+00:00,dca,dca_20251201000000_13,2025-12-01 00:00:00+00:00,86282.36,75163.09,5.088104589107207e-05,3.8243766316047805,0.0038243766316047806,3.8205522549731756,-0.5695844637768261,94384.46106444194,dca_overheated_rsi_trim
