time,low,high,open,close,volume,ATR,rsi_14,sma_20,sma_50,sma_100,ema_20,ema_50,ema_100,macd,macd_signal,macd_hist,return_1,return_3,return_7,volatility_14,atr_pct,range_pct,close_to_high_pct,close_to_low_pct,volume_z_20,dist_ema20,dist_ema50,dist_ema100,rolling_peak,drawdown_from_peak,momentum_score
2025-07-19 00:00:00+00:00,117337.59,118564.59,118023.06,117914.17,1700.0997198,,,,,,115705.93843228997,113570.95360416372,112536.76284252941,1964.1520503455395,1611.9464171530458,352.2056331924937,-0.0009225316580109277,-0.0064669627190986345,0.0037584918702353587,,,0.010405874035325864,0.005516046120665551,0.004889827914660314,,0.01908485940851051,0.03824231687772894,0.04778355998203977,119863.71,0.01626463923067297,1.0
2025-07-20 00:00:00+00:00,116525.0,118921.76,117914.17,117312.7,2504.59032125,,,,,,115858.96334350045,113717.68875694161,112631.33585554862,1844.290560819034,1658.4152458862436,185.8753149327904,-0.005100913656094108,-0.01644109442744668,-0.015261459231243335,,,0.020430524572360834,0.013715991533738443,0.006714533038622393,,0.012547468184999078,0.03161347440627556,0.04156360313843119,119863.71,0.021282588366403888,1.0
2025-07-21 00:00:00+00:00,116565.01,119745.93,117315.68,117428.79,5450.55450292,,,,,,116008.47064411946,113863.22213902233,112726.33494751796,1738.6251708957861,1674.4572308881523,64.16794000763389,0.0009895774285306747,-0.005035118140058303,-0.020314071706941217,,,0.02708807610126953,0.019732299038421493,0.007355777062848037,,0.012243238342807453,0.031314482358704494,0.041715674111744705,119863.71,0.020314071706941265,1.0
2025-07-22 00:00:00+00:00,116185.0,120300.0,117428.79,120026.42,7564.58852928,3394.375714285715,,,,,116391.13248753664,114104.91617278615,112870.89108717107,1843.2438520568103,1708.2145551218841,135.02929693492615,0.022120895565729715,0.017913453489093012,0.019058827844475656,,0.028280237919998903,0.03428411844658868,0.0022793315005146513,0.032004786946074025,,0.031233371776433486,0.051895255926108094,0.06339569789789876,120026.42,0.0,3.0
2025-07-23 00:00:00+00:00,117342.21,120180.93,120034.21,118810.44,5526.13819924,3324.067142857142,70.6069470656222,,,,116621.54272681887,114289.4465189514,112988.50591712807,1807.2031737407233,1728.0122788456522,79.1908948950711,-0.010130936172219385,0.012767074664550515,0.0010849189192470021,0.01526808654472564,0.027977904491029087,0.023892849820268208,0.011535097420731635,0.012357752399536572,,0.018769236129113284,0.039557401131511585,0.05152678173425934,120026.42,0.010130936172219383,3.0
2025-07-24 00:00:00+00:00,117190.0,119557.7,118810.44,118397.04,7137.01277011,3043.179285714284,58.491748530471654,,,,116790.63770521707,114450.52861624742,113095.60560193741,1725.3934893193946,1727.4885209404008,-2.0950316210062283,-0.003479492206240553,0.008245422608884834,-0.0073499025644298,0.010785035662140926,0.025703170330223495,0.019997966165370328,0.00980311669953914,0.010194849465831187,,0.013754546822815775,0.034482246884024646,0.046875688669302,120026.42,0.01357517786500676,1.0
2025-07-25 00:00:00+00:00,114750.0,118518.2,118400.0,117633.27,24633.33644271,3048.1935714285696,50.194444761480845,,,,116870.8883999583,114575.34200384557,113185.4603424931,1580.707457487093,1698.1323082497395,-117.42485076264643,-0.006450921408170274,-0.01993852686766795,-0.003302575217298598,0.010401014121618299,0.025912682453089756,0.032033454481032425,0.007522786708216077,0.024510667772816346,,0.006523280608877199,0.026689232976950684,0.03929665209690427,120026.42,0.01993852686766792,-1.0
2025-07-26 00:00:00+00:00,117095.73,118371.35,117633.27,117969.63,6974.42930567,3046.1885714285713,51.858647358894224,,,,116975.53045710512,114708.45133702809,113280.19637531502,1476.1678318921186,1653.7394129782156,-177.571581086097,0.0028593951354067837,-0.007076903342837504,0.00047034211409879845,0.010421949922412195,0.025821803216883626,0.010813121987413285,0.0034052832072119,0.007407838780201385,,0.00849835464742275,0.0284301516144626,0.04139676461319115,120026.42,0.017136143858993657,-1.0
2025-07-27 00:00:00+00:00,117849.99,119800.0,117981.73,119465.52,4999.42180703,3023.952857142857,51.26715645261312,,,,117212.6723183332,114895.00304930151,113402.67803124936,1496.771397800403,1622.3458099426532,-125.57441214225014,0.01268029746299959,0.009024549938072779,0.018351124814278474,0.010282296250992955,0.025312348342374072,0.01632278501780258,0.002799803658829727,0.013522981358972855,,0.019220171651307277,0.0397799454231903,0.05346295232181339,120026.42,0.00467313779749487,1.0
2025-07-28 00:00:00+00:00,117380.6,119839.0,119465.52,118070.59,7647.38438521,2893.70357142857,43.53558542838929,117907.60549999999,,,117294.37876420624,115019.53587089753,113495.11193162066,1384.5801015997858,1574.79266827408,-190.21256667429407,-0.011676423456743024,0.0037176557278395528,0.005465439948755257,0.010594311331731814,0.02450825028848056,0.020821442494697404,0.014977565539394727,0.005843876955302677,-0.17352868147205755,0.006617633717589786,0.0265263992416653,0.0403143183041751,120026.42,0.01629499571844267,1.0
2025-07-29 00:00:00+00:00,116900.0,119284.78,118074.43,117933.39,6070.86335715,2758.6214285714263,50.63630622871466,118240.13249999999,,,117355.23697713898,115133.8046602741,113582.99862604402,1269.9575179485837,1513.8256382089808,-243.86812026039706,-0.0011620167223691524,-0.0003071977084272426,-0.017438077383296058,0.009499664759226319,0.023391351919684715,0.020221414817296432,0.01145892609378904,0.008762488723507392,-0.41469208847503586,0.004926520858831772,0.024315928306084002,0.03830143090586143,120026.42,0.017438077383296103,-1.0
2025-07-30 00:00:00+00:00,115728.49,118809.43,117933.39,117830.15,4647.7410138,2757.1478571428534,46.17375526736039,118330.075,,,117400.46678884003,115239.54369320453,113667.10063344908,1157.4453795557783,1442.5495864783402,-285.10420692256184,-0.0008754094154336256,-0.013689054381548882,-0.008250874249771334,0.009251340616189077,0.023399340976336308,0.02614729761440504,0.008310945882696397,0.017836351731708642,-0.5802609721410791,0.003659978728473083,0.022480185392718028,0.036624927910986434,120026.42,0.018298221341601324,-1.0
2025-07-31 00:00:00+00:00,115500.0,118920.0,117830.15,115761.13,4647.6521388,2749.3078571428537,36.06624618191917,118239.02349999998,,,117244.33947561718,115259.9980581769,113708.56656149958,891.0545545522327,1332.2505800931187,-441.196025540886,-0.017559342833731395,-0.01955999372917494,-0.022263309961127353,0.010146477177832498,0.023749836038598218,0.02954359550567621,0.02728782968860096,0.0022557658170752537,-0.5330458557368585,-0.012650584942956917,0.004347839235344736,0.018051088854332615,120026.42,0.035536259433548,-3.0
2025-08-01 00:00:00+00:00,112659.0,116065.12,115756.12,113248.73,9196.58441635,2705.0121428571397,32.78439896554657,118027.82749999998,,,116863.80523984412,115181.1248009935,113699.46088701443,471.76995314432133,1160.1544547033593,-688.384501559038,-0.021703312674988595,-0.03972293173290453,-0.037272958577110105,0.01124441583257055,0.023885584790726923,0.030076452071471315,0.02486906475684098,0.005207387314630336,0.1499117207643311,-0.03093408803884801,-0.016777009291515703,-0.003964230643646888,120026.42,0.056468317558750834,-3.0
2025-08-02 00:00:00+00:00,112000.0,114023.58,113248.83,112542.74,2946.5811158,2761.910714285711,31.430918243811803,117698.424,,,116452.27521700182,115077.65873036631,113676.55552291512,81.57603519629629,944.4387708019467,-862.8627356056504,-0.006233977193386586,-0.04487315003842385,-0.046002432999069365,0.011262643364895679,0.024540994063994806,0.01798054676827667,0.013158023342953943,0.004822523425322728,-0.8744338445632825,-0.03357199513463032,-0.02202789627746745,-0.009974048894246797,120026.42,0.06235027254832722,-3.0
2025-08-03 00:00:00+00:00,111903.68,114794.99,112542.75,114215.73,2212.37278435,2797.235714285712,40.03221136422594,117416.025,,,116239.2709106207,115043.85760368528,113687.23224523364,-91.60320006438997,737.2303766286794,-828.8335766930694,0.014865374701202416,-0.013349904238149746,-0.04394397647120285,0.012234608422007248,0.024490809753487653,0.02531446412854002,0.005071630676440183,0.02024283345209984,-0.9005392778892088,-0.01740841021083709,-0.007198364353689333,0.004648699280727857,120026.42,0.048411758011277874,-3.0
2025-08-04 00:00:00+00:00,114118.18,115756.06,114215.7,115051.85,4655.53866243,2687.01857142857,42.688552142981976,117279.5355,,,116126.1832048473,115044.17103099174,113714.25437899138,-159.54199464109843,557.875902374724,-717.4178970158224,0.007320532819778958,0.015921767952717936,-0.02556724752539974,0.012462114690134052,0.02335484889142217,0.014236016196175937,0.006120805532462032,0.008115210663713906,-0.43440053314501165,-0.00925142956737125,6.674800591328836e-05,0.01176277880300422,120026.42,0.04144562505488369,-1.0
2025-08-05 00:00:00+00:00,112622.14,115112.75,115056.14,114112.95,4943.38930608,2570.990714285713,29.74310419362861,117051.099,,,115934.44670914755,115007.65255918814,113722.14934178363,-285.85025825942284,389.1306702478946,-674.9809285073175,-0.008160668429060491,0.013952121656181316,-0.03239489681421015,0.010549106949266316,0.02253022741315261,0.021825831336408363,0.008761494641931551,0.013064336694476812,-0.3311872832999174,-0.015711436599316037,-0.007779504574512422,0.0034364515661926363,120026.42,0.049268069480036154,-1.0
2025-08-06 00:00:00+00:00,113347.87,115749.99,114112.95,115028.83,4481.39474697,2539.8050000000003,36.773971064815626,116838.85599999999,,,115848.19749875255,115008.48304706311,113748.02420630277,-308.49051883493667,249.60643243132836,-558.096951266265,0.008026082929238232,0.007118984399084205,-0.023774220774564037,0.010791214513055085,0.02207972557836153,0.02088276478166395,0.0062693848142244294,0.014613379967439522,-0.38718617664144456,-0.007072768644167878,0.00017691697514662715,0.011260026735710662,120026.42,0.04163741616220826,-1.0
2025-08-07 00:00:00+00:00,114268.6,117687.0,115028.83,117515.49,5804.23960803,2614.855,47.30731519577751,116813.478,,,116006.9872607761,115106.7970452175,113822.62748934628,-124.34701337317529,174.81574327042762,-299.1627566436029,0.021617710968632853,0.021413301915614635,0.015155000646590144,0.012518288677481795,0.022251151741783146,0.029088931169839773,0.0014594671732211196,0.027629463996618652,-0.08059692771106344,0.01300355068986391,0.020925723038199815,0.03244401040557047,120026.42,0.02091981082165071,1.0
2025-08-08 00:00:00+00:00,115800.0,117687.0,117515.69,116683.79,4870.3042426,2480.483571428572,47.111809253112405,116751.959,,,116071.44466451171,115168.63990618938,113879.28417272556,-45.00441492452228,130.85171163143764,-175.85612655595992,-0.007077364864836233,0.02252890666659657,0.0303319957760233,0.012542442963479776,0.021258167663465267,0.01617191213963825,0.00859768096322554,0.007574231176412711,-0.3175892552574096,0.005275589851217748,0.013155925910428254,0.02462700611131979,120026.42,0.027849118552398754,1.0
2025-08-09 00:00:00+00:00,116343.34,117937.89,116683.79,116492.51,2586.17129292,2503.2642857142855,45.466787788021236,116710.94949999999,,,116111.54612503441,115220.55638045646,113931.0312188102,2.4126569645886775,105.16390069806785,-102.75124373347917,-0.001639302254409114,0.012724462206561649,0.03509573340759253,0.012507177677402713,0.021488628631268103,0.013688004490589163,0.012407492979591603,0.0012805115109975592,-0.8107544824874181,0.0032810162957897923,0.011039294198021098,0.02248271391725009,120026.42,0.029442767683981606,1.0
2025-08-10 00:00:00+00:00,116480.0,119324.08,116492.5,119309.37,2850.61404026,2567.1264285714287,49.556723747059706,116804.9785,,,116416.10077979304,115380.90201259543,114037.53297685356,264.2420704735414,136.97953465316257,127.26253582037882,0.02418061041005992,0.015265051441303523,0.04459665932179391,0.013775869841137121,0.02151655338194669,0.023837859507597783,0.00012329291488175995,0.023714566592716025,-0.7161440666554217,0.024852827064528855,0.034047818303376776,0.04622896414478268,120026.42,0.00597410136868202,3.0
2025-08-11 00:00:00+00:00,118050.0,122319.14,119309.37,118701.84,7220.80819945,2696.4650000000006,51.875842829184045,116738.74949999999,,,116633.79022933656,115511.13487484658,114129.89549216338,417.9038380891434,193.16439534035874,224.73944274878465,-0.005092056055614025,0.017295033011869076,0.0317247397586391,0.013455442238578544,0.022716286453520862,0.035965238618036584,0.03047383258759934,0.005491406030437241,0.21663763865926014,0.017731137491091013,0.027622489629337145,0.04005913164224828,120026.42,0.011035736965244833,3.0
2025-08-12 00:00:00+00:00,118190.81,120327.0,118701.83,120113.18,4615.45835079,2678.708571428572,56.021549278421794,116803.8865,,,116965.16068368546,115691.60723269574,114248.37637350668,646.1172020262602,283.75495667753904,362.36224534872116,0.011889790419423951,0.031080710682600987,0.05258149929521583,0.013782242496764043,0.022301537361916257,0.0177848092940342,0.0017801543510879239,0.016004654942946273,-0.32721097278745864,0.02691416228485225,0.03821861302705345,0.05133380283077109,120113.18,0.0,3.0
2025-08-13 00:00:00+00:00,118931.34,123740.24,120109.04,123365.63,8512.8860955,2802.134285714288,63.025198219973355,117052.31599999999,,,117574.72919000113,115992.54930200179,114428.91604927882,1077.008387993803,442.40564294079184,634.6027450530111,0.027078210734242658,0.03399783269327461,0.07247574368964727,0.015362031474770877,0.022714059707831816,0.03898087335994643,0.0030365832039280353,0.035944290156018396,0.4828626092007859,0.04925293768391979,0.0635651232977166,0.0780983885827651,123365.63,0.0,3.0
2025-08-14 00:00:00+00:00,117208.97,124533.0,123365.63,118389.79,10154.04939662,3080.993571428574,55.44102195981606,117090.14199999999,,,117652.35402904864,116086.55874113897,114507.34919681786,1005.3944922362425,555.003412799882,450.39107943636054,-0.04033408656852,-0.0026288556268377894,0.007439870267315296,0.01861334888369453,0.02602414930737333,0.061863696185287594,0.05188969420420466,0.009974001981082933,2.1101681816851823,0.0062679236385638085,0.019840636881975196,0.03390560370504175,123365.63,0.04033408656852002,1.0
2025-08-15 00:00:00+00:00,116859.32,119339.57,118389.79,117436.96,4990.799358,3014.860000000003,59.26748411359879,117063.5085,,,117631.84031199639,116139.51565325116,114565.36129193037,861.8200212895899,616.3667344978236,245.45328679176635,-0.008048244700830987,-0.022280818807727698,0.006454795477589537,0.017620144811777223,0.02567215636372061,0.021119841658026568,0.016201117603861684,0.004918724054164885,-0.1890048903121071,-0.0016566969578942362,0.011171428944326971,0.02506515648086995,123365.63,0.04805771267086301,-1.0
2025-08-16 00:00:00+00:00,117222.01,118028.68,117436.95,117455.68,1781.69438526,2927.9378571428597,61.212099082116524,116963.0165,,,117615.06313942531,116191.12994135896,114622.59532575353,741.0049227269483,641.2943721436486,99.71055058329966,0.00015940467123787272,-0.04790596862351382,0.008268085218525956,0.0174516503380724,0.0249280226987989,0.006867867096763633,0.004878435849164553,0.0019894312475990795,-1.4884551814522604,-0.001355125229464719,0.010883361400127928,0.024716633454293483,123365.63,0.04790596862351379,-1.0
2025-08-17 00:00:00+00:00,117249.49,118641.6,117455.69,117488.6,2021.61751952,2820.8521428571444,58.07357332837339,116933.91700000002,,,117603.01903090862,116242.01112012919,114679.34789356039,640.5308150470664,641.1416607243323,-0.6108456772658428,0.00028027593046164867,-0.007612058438485225,-0.015260913706945156,0.01713408946650613,0.024009581719904267,0.011848894275699944,0.009813718096904721,0.002035176178795224,-1.2461663638177516,-0.0009729259661143547,0.01072408217871027,0.024496582497548033,123365.63,0.047639119582982704,-3.0
2025-08-18 00:00:00+00:00,114703.26,117633.8,117488.59,116286.76,6762.85366719,2913.1850000000018,52.99230666715125,116851.5855,,,117477.66102796493,116243.76597816334,114711.17783626216,458.6390119925054,604.641130977967,-146.0021189854616,-0.010229418003108504,-0.009794190857801643,-0.02034576717597636,0.017367675034119845,0.025051734178508388,0.02520097730816482,0.01158377789526519,0.01361719941289963,0.7425854583492065,-0.010137255181488928,0.0003698608822147953,0.013735210408063398,123365.63,0.057381217118576786,-3.0
2025-08-19 00:00:00+00:00,112696.56,116792.87,116286.75,112856.19,7918.58452813,3027.877857142859,47.28284792890557,116602.8875,,,117037.5209300635,116110.91986137262,114674.44540386093,37.24082997547521,491.1610707774687,-453.9202408019935,-0.029500950925109515,-0.0391593663243871,-0.06041793248667626,0.019076804416497947,0.026829523991044345,0.03629672417613954,0.034882269195867704,0.0014144549802718367,1.119101664917459,-0.03572641403231773,-0.028031212441159796,-0.01585580289887066,123365.63,0.08518936757344815,-3.0
2025-08-20 00:00:00+00:00,112344.11,114627.37,112853.66,114276.0,5764.27605073,3019.3878571428577,48.40706972177728,116528.63100000001,,,116774.51893672411,116038.96221975017,114666.55539586369,-180.0776411771949,356.913328386536,-536.9909695637309,0.01258070115604637,-0.027343929538695688,-0.07368040839251588,0.019273429599244458,0.026421889610616908,0.01998022331898207,0.0030747488536525197,0.01690547446532955,0.22288014632432995,-0.02139609702077187,-0.015192847178446349,-0.0034060096644167323,123365.63,0.07368040839251584,-3.0
2025-08-21 00:00:00+00:00,111964.0,114812.0,114276.0,112480.3,6033.74435365,2978.645000000001,39.025013306805455,116490.20950000003,,,116365.54570465515,115899.40683858351,114623.26320980699,-491.5359574229806,187.2234712246327,-678.7594286476133,-0.0157137106654065,-0.03273339114444318,-0.049915537480047845,0.018578410464574594,0.02648148164611937,0.025319989367026938,0.020729852249682806,0.004590137117344129,0.4262070621175873,-0.03338828242610747,-0.02950064139107631,-0.018695709315869804,123365.63,0.08823632643873339,-3.0
2025-08-22 00:00:00+00:00,111649.75,117416.73,112480.29,116908.68,8547.72089091,3255.786428571429,50.423743983189674,116708.50649999999,,,116417.27278040227,115938.98617824691,114668.51898783061,-376.6933737702784,74.44010222565049,-451.1334759959289,0.03937027194984366,0.03590844241684921,-0.00449841344666968,0.021675969076425928,0.027848970911068617,0.04932892921209953,0.0043456995665334935,0.04498322964556604,1.3590283658394464,0.004221085135061197,0.008363828714719461,0.019535972313439592,123365.63,0.052339942656637925,1.0
2025-08-23 00:00:00+00:00,114505.0,116999.03,116911.9,115383.87,2245.41925268,3320.0350000000003,48.011022763154116,116766.9135,,,116318.853467983,115917.21691635487,114682.68435440822,-404.0614535435743,-21.260208928194473,-382.80124461537986,-0.01304274413157347,0.00969468654835648,-0.0176390788423344,0.021968984835443715,0.028773822545560313,0.021615066299994955,0.013998143761342062,0.007616922538652893,-1.310090415785567,-0.008038107667905832,-0.004601101808195863,0.006114137016752004,123365.63,0.06470003030827962,-1.0
2025-08-24 00:00:00+00:00,110635.0,115616.53,115383.87,113478.0,4602.76322486,3472.71,39.18458703916856,116688.22099999999,,,116048.29599484176,115821.56135100762,114658.82921867736,-572.9342060321214,-131.5950083489799,-441.33919768314155,-0.01651764670399769,0.008869997679593622,-0.034136077883301086,0.0211346499205389,0.030602495637921008,0.04389864114630147,0.018845326847494657,0.025053314298806816,-0.3102617244814444,-0.02214850267991874,-0.020234240703294003,-0.010298633142549219,123365.63,0.08014898476990719,-1.0
2025-08-25 00:00:00+00:00,109275.74,113645.32,113478.0,110127.74,8509.20658676,3479.884285714286,35.5661394401734,116488.9605,,,115484.43351914253,115598.2742392034,114569.10467969364,-965.9699613319099,-298.4699989455659,-667.4999623863439,-0.029523431854632576,-0.058002023459677976,-0.052964069168321415,0.022266505765606882,0.0315986170760817,0.039677378288158836,0.03194090789477748,0.007736470393381358,1.2163098628612263,-0.04638455033209832,-0.047323667028829605,-0.03876581467674531,123365.63,0.10730614353446741,-3.0
2025-08-26 00:00:00+00:00,108670.0,112399.99,110127.74,111788.01,7735.56524843,3593.7271428571435,36.101677881368005,116326.9195,,,115132.3931839861,115448.85211217582,114514.03349791752,-1130.4525620786735,-464.86651157218745,-665.5860505064861,0.015075856455421643,-0.031164321321515698,-0.009464965989016694,0.022468988459485854,0.032147697618529425,0.03336663744170779,0.005474469041894659,0.027892168399813136,0.8242419047692675,-0.02904815136294138,-0.031709644965709785,-0.023805147846504796,123365.63,0.09384801909575632,-3.0
2025-08-27 00:00:00+00:00,110351.11,112683.39,111788.04,111253.21,5151.42127925,3416.825714285714,27.761192276027757,116013.80549999999,116633.3842,,114762.94716646361,115284.31712738461,114449.46273558252,-1289.1001545488834,-629.7132401675267,-659.3869143813567,-0.004784055105730878,-0.01960547418882952,-0.026451660891175677,0.02051093702719848,0.030712153961990975,0.020963709721274548,0.012855179639311019,0.008108530081963529,-0.19689455130063963,-0.03058249420322684,-0.034966656591549995,-0.027927197377649156,123365.63,0.09818310010656937,-3.0
2025-08-28 00:00:00+00:00,110858.78,113480.0,111253.22,112574.85,4637.29182209,3080.910714285714,37.66893625611893,115808.3585,116659.2242,,114554.55696013375,115178.063514546,114412.34169131356,-1293.2761297942052,-762.4258180928625,-530.8503117013427,0.011879567340124408,0.022220650310266876,0.000840591641380728,0.018679980384205035,0.027367664396494545,0.023284241551287884,0.008040428212873428,0.015243813338414458,-0.3971408130620878,-0.017281782695233176,-0.02260164336082302,-0.016060257697295775,123365.63,0.08746990551582315,-1.0
2025-08-29 00:00:00+00:00,107469.13,112642.53,112574.84,108378.32,7806.0938333,3273.278571428571,33.11348991056633,115402.649,116506.16459999999,,113966.34391631148,114911.40690613243,114292.85611326774,-1616.5756416839286,-933.2557828110757,-683.3198588728528,-0.037277686801270415,-0.030501392770118985,-0.07296601073590081,0.0207541991850838,0.03020233725184678,0.047734639178758205,0.03934559974725565,0.008389039431502557,0.7833142321197603,-0.04903222937830584,-0.056853249664492365,-0.051748957147472525,123365.63,0.12148691657473801,-3.0
2025-08-30 00:00:00+00:00,107369.69,108928.79,108378.32,108827.93,2828.67461609,3327.0235714285704,34.17101450445287,114878.577,116331.08,,113476.97116237706,114672.83918432331,114184.63975458918,-1815.5841408376,-1109.7214544163808,-705.8626864212192,0.004148523431623419,-0.02179964065755957,-0.05681851371426527,0.020865218551016054,0.030571412792916034,0.014326285540853266,0.000926784144474682,0.013399501396378584,-1.2536475514960523,-0.04096902758996478,-0.05097030147590838,-0.046912700045313206,123365.63,0.11784238446316053,-3.0
2025-08-31 00:00:00+00:00,108060.79,109489.79,108827.92,108247.95,2702.50957636,3329.6585714285707,33.380167747779,114355.88249999999,116146.586,,112978.96914691258,114420.8827457224,114067.08154162702,-1997.0782738971611,-1287.192818312537,-709.8854555846242,-0.005329330439345803,-0.038435760740520686,-0.04608866916935439,0.020804986302778637,0.03075955315023121,0.013201173786662935,0.011472180304569247,0.0017289934820936886,-1.1751711930513447,-0.04187521963278483,-0.053949354327570705,-0.05101499453638095,123365.63,0.12254369389594173,-3.0
2025-09-01 00:00:00+00:00,107250.0,109907.51,108247.95,109240.55,5396.96365977,3310.1564285714267,37.23088431917414,113812.251,115948.78080000001,,112622.929228159,114217.73244196858,113971.5066596146,-2037.3340388424258,-1437.221062418515,-600.1129764239108,0.009169688663849929,0.007955742440000968,-0.008056008413502402,0.02111895750753968,0.03030153572616969,0.024327138594596922,0.006105425137460328,0.018221713457136593,-0.12276896754984105,-0.030032776196992277,-0.04357626732344179,-0.04150999489498721,123365.63,0.11449769275283563,-1.0
2025-09-02 00:00:00+00:00,108400.0,111801.86,109240.55,111247.94,7398.40595759,3260.5528571428554,46.92702630920238,113206.3665,115776.46539999999,,112491.97787309624,114101.26999326392,113917.57464655294,-1885.5222986845329,-1526.8813096717186,-358.6409890128143,0.018375868667816153,0.022237030512295863,-0.004831197907539386,0.02058469667196303,0.02930888299722993,0.030579083082347417,0.004979148377938488,0.02559993470440893,0.7118255218540194,-0.01105890301350783,-0.025006995920662137,-0.023434791820629023,123365.63,0.09822581864981358,-1.0
2025-09-03 00:00:00+00:00,110533.77,112600.0,111247.94,111756.41,5205.45031255,3245.0507142857127,45.01195938757483,112874.69750000001,115655.9608,,112421.92378994422,114009.31469941043,113874.77930701723,-1704.5323336185538,-1562.4115144610857,-142.12081915746808,0.0045706014870927625,0.03241132972957006,0.004523015560629728,0.02029258990498056,0.029036819581854077,0.0184886934002264,0.007548470821494682,0.01094022257873172,-0.08868386800483735,-0.00591978652836172,-0.019760707318961533,-0.018602620526762165,123365.63,0.0941041682355126,-1.0
2025-09-04 00:00:00+00:00,109321.0,112235.6,111756.4,110720.79,5253.71408228,3249.807857142856,46.408610631105255,112538.88900000001,115496.743,,112259.91104804477,113880.35294649238,113812.32407321491,-1625.9197702920064,-1575.1131656272698,-50.8066046647366,-0.009266761521777633,0.01355027963517208,-0.016469575575717044,0.020014019817980483,0.029351378879638197,0.026323872869765525,0.013681351081400452,0.012642521788365073,-0.07290155576708021,-0.013710335538980316,-0.02774458336967862,-0.02716343856774378,123365.63,0.10249888887204654,-1.0
